Project,site_no,collect_date,Hour,sample_ID,Subsample,LowestTaxonomicLevelOfID,TaxaID,Nauplius,ObjectiveMagnification,MarksInOcularMicrometer_No.,MarksInOcularMicrometer_Width_No.,MarksInOcularMicrometer_Height_No.,Initials
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Family,Cyclopidae,,40x,24,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Family,Cyclopidae,,40x,23,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Family,Cyclopidae,,40x,28,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Diaptomus,,40x,24,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Lecane,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,A,Genus,Lecane,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,35,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,27,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,31,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,35,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,43,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,38,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. catawba,,40x,34,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. ambigua,,40x,23,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. ambigua,,40x,23,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. ambigua,,40x,36,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Species,D. ambigua,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,40x,28,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,40x,22,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,40x,24,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Genus,Diaptomus,,40x,41,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Genus,Diaptomus,,40x,47,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Genus,Diaptomus,,40x,24,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,B,Genus,Diaptomus,,40x,28,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. catawba,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. ambigua,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. ambigua,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. ambigua,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Species,D. ambigua,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Genus,Ceriodaphnia,,40x,18,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Genus,Diaptomus,,40x,25,,,JPD
FCR2015,BVR_50,9-Jul-15,12:00,B9Jul15_9m,C,Genus,Diaptomus,,40x,36,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Chydorus,,40x,11,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Family,Cyclopidae,,40x,13,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Family,Cyclopidae,,40x,13,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Family,Cyclopidae,,40x,16,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,30,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,31,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,18,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,17,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,20,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,24,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,40x,19,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,B,Genus,Diaptomus,,40x,23,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,23-Jul-15,12:00,B23Jul15_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Family,Cyclopidae,,40x,14,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Family,Cyclopidae,,40x,12,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Family,Cyclopidae,,40x,13,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2015,BVR_50,30-Jul-15,12:00,B13Jul115_9m,A,Genus,Keratella,,NA,,,,JPD
